question,course,document
"Why does BigQuery return ""Invalid project ID"" for my query when the project name looks fine?",data-engineering-zoomcamp,47a43bb0
Can stray characters or extra spaces after the FROM clause cause BigQuery to treat the next token as a project ID?,data-engineering-zoomcamp,47a43bb0
"How do I fix an ""Invalid project ID"" error that comes from misplaced content in my SQL?",data-engineering-zoomcamp,47a43bb0
What characters and length are allowed when naming a GCP project to avoid this error?,data-engineering-zoomcamp,47a43bb0
How can I check and remove unexpected symbols or spacing after FROM to prevent the invalid project ID message?,data-engineering-zoomcamp,47a43bb0
"Why does loading my Parquet file into BigQuery fail with a DOlocationID INT64 vs DOUBLE type mismatch, and how can I fix it?",data-engineering-zoomcamp,f3f13def
"Should I change the Parquet file schema or the BigQuery table schema to resolve numeric type mismatches, and which approach is safer?",data-engineering-zoomcamp,f3f13def
"Can I partition a BigQuery table on more than one column, and if not, what alternatives (partition+cluster, sharding, etc.) should I use to get similar performance?",data-engineering-zoomcamp,f3f13def
"Is it possible to cast DOlocationID to DOUBLE during the load or via a staging query, and what steps or commands perform that conversion?",data-engineering-zoomcamp,f3f13def
How should I design my ingestion pipeline to prevent schema mismatches and handle BigQuery's single-column partitioning limitation when loading external Parquet data?,data-engineering-zoomcamp,f3f13def
"Why does BigQuery error when reading my Parquet file saying a column is INT64 but expected DOUBLE, and how do I fix that?",data-engineering-zoomcamp,4fd37712
How do I fix the 'PARTITION BY expression must be DATE(...)' error when trying to partition by my pickup timestamp column?,data-engineering-zoomcamp,4fd37712
What is the recommended pandas code to convert pickup and dropoff columns to a datetime/date type before loading into BigQuery?,data-engineering-zoomcamp,4fd37712
"Can I partition a table directly by a TIMESTAMP or DATETIME column, or do I need to apply a TRUNCATE to DAY/HOUR/MONTH first?",data-engineering-zoomcamp,4fd37712
"When using RANGE_BUCKET for partitioning, what numeric type and value format does BigQuery expect for the bucket column and generate_array?",data-engineering-zoomcamp,4fd37712
"Why does BigQuery fail to read a Parquet column when the numeric type in the file differs from the table schema (for example, integer versus floating point)?",data-engineering-zoomcamp,8abeca36
How can I define or override column types when creating an external table over Parquet files to avoid read-time type mismatches?,data-engineering-zoomcamp,8abeca36
"Does BigQuery automatically coerce types for external Parquet columns, or do the source file types and the table schema need to match exactly?",data-engineering-zoomcamp,8abeca36
"If I load the same Parquet data into a native BigQuery table instead of using an external table, will that prevent type mismatch errors?",data-engineering-zoomcamp,8abeca36
"What steps should I take to resolve a Parquet vs BigQuery type mismatch — modify the Parquet files, change the external table schema, or load the data into a native table?",data-engineering-zoomcamp,8abeca36
Why does the extract job report 'Dataset not found in location US' when my dataset and GCS bucket are in us-west1?,data-engineering-zoomcamp,16c16ff9
How do I determine and pass the correct project identifier when running bq extract to export a model to GCS?,data-engineering-zoomcamp,16c16ff9
What is the proper Cloud Storage URI format for exporting a BigQuery ML model and how can I verify the bucket/path exists?,data-engineering-zoomcamp,16c16ff9
"Do BigQuery export jobs require the dataset and destination bucket to be in the same region, and how can I check or change their locations?",data-engineering-zoomcamp,16c16ff9
How can I fix a Parquet schema mismatch showing DOlocationID as INT64 when the process expects DOUBLE for the external_fhv_tripdata table?,data-engineering-zoomcamp,16c16ff9
"Why does reading trips_data_all.external_fhv_tripdata fail with ""Parquet column 'DOlocationID' has type INT64 which does not match the target cpp_type DOUBLE""?",data-engineering-zoomcamp,c65d8fd9
How should I modify dim_zones.sql so the dataset is created in location US and fact_trips.sql can run successfully?,data-engineering-zoomcamp,c65d8fd9
Do I need to add location='US' to other model configs or only to dim_zones to avoid location-related errors?,data-engineering-zoomcamp,c65d8fd9
"After updating the config block in dim_zones.sql, what commands should I run to apply the change and then execute fact_trips?",data-engineering-zoomcamp,c65d8fd9
"Could the DOlocationID type mismatch be resolved by casting or changing the target column type instead of changing dataset location, and which fix is recommended?",data-engineering-zoomcamp,c65d8fd9
"Why does exporting a BigQuery ML model for serving fail on a MacBook with an Apple M1 chip, and what is the recommended fix?",data-engineering-zoomcamp,c1a95536
How should I prepare the serving_dir on my computer before running TensorFlow Serving as referenced in extract_model.md?,data-engineering-zoomcamp,c1a95536
Which Docker image should I pull to run TensorFlow Serving on an Apple M1 (arm) Mac instead of the standard tensorflow/serving image?,data-engineering-zoomcamp,c1a95536
What is the exact docker run command to bind my local serving_dir/tip_model to /models/tip_model and set MODEL_NAME=tip_model when using the suggested image?,data-engineering-zoomcamp,c1a95536
"Once the container is running with the suggested image and mount, how do I call the service (for example with curl) to obtain a prediction?",data-engineering-zoomcamp,c1a95536
What steps can I take to free up disk space on my VM used for ETLs?,data-engineering-zoomcamp,bba0da04
How do I close or stop processes that still hold deleted files on my VM?,data-engineering-zoomcamp,bba0da04
Which utility should I use to find large files on the VM and what should I watch for?,data-engineering-zoomcamp,bba0da04
"After removing Prefect-related files, what modification is required in my flow code?",data-engineering-zoomcamp,bba0da04
Can I delete data produced by my ETLs to recover VM disk space?,data-engineering-zoomcamp,bba0da04
What causes the Parquet type mismatch error for DOlocationID (INT64 vs DOUBLE) and how can I fix it?,data-engineering-zoomcamp,a2120335
"When an external table reports a column type mismatch, should I modify the Parquet files, change the table schema, or is there a preferred course-of-action?",data-engineering-zoomcamp,a2120335
"After uploading the raw files and creating an external table, am I expected to perform data cleaning or convert file formats for the assignment?",data-engineering-zoomcamp,a2120335
"If the assignment expects only uploading files and making an external table, what should I do when queries fail because of type mismatches?",data-engineering-zoomcamp,a2120335
"Is it acceptable to upload raw files and let BigQuery infer schema, or must I ensure the file types exactly match the table schema to avoid errors like INT64 vs DOUBLE?",data-engineering-zoomcamp,a2120335
"What causes the ArrowInvalid ""Casting from timestamp[us] to timestamp[ns] would result in out of bounds"" error when reading NYC parquet files into pandas?",data-engineering-zoomcamp,a4ba2478
How can I load a parquet file that contains a row with dropOff_datetime set to year 3019 without pandas failing?,data-engineering-zoomcamp,a4ba2478
"Can I read the parquet with pyarrow first and then convert to pandas to avoid the out-of-bounds error, and if so how?",data-engineering-zoomcamp,a4ba2478
How do I convert datetime columns from a pyarrow table into pandas while coercing impossible timestamps to max/min values?,data-engineering-zoomcamp,a4ba2478
How can I filter out rows whose timestamps exceed pandas' allowed range before converting a pyarrow table to a pandas DataFrame?,data-engineering-zoomcamp,a4ba2478
"For homework 3, do I need to upload all 12 monthly 2022 green taxi parquet files to my GCS bucket?",data-engineering-zoomcamp,74c361fe
"When creating an external BigQuery table, can I point to all monthly parquet files with a single URI using a wildcard?",data-engineering-zoomcamp,74c361fe
I get an error saying Parquet column 'DOlocationID' is INT64 but the target expects DOUBLE — how can I resolve that type mismatch?,data-engineering-zoomcamp,74c361fe
Should I modify the parquet files or change the BigQuery table schema to fix a DOlocationID type conflict?,data-engineering-zoomcamp,74c361fe
